"","Arrest.district","Folder.number","Race"
"402",1,"5c9995d77e7f75caaa4e71642de36691","Black / African American"
"403",1,"5c9995d77e7f75caaa4e71642de36691","Black / African American"
"404",1,"5c9995d77e7f75caaa4e71642de36691","Black / African American"
"405",1,"5c9995d77e7f75caaa4e71642de36691","Black / African American"
"406",1,"5c9995d77e7f75caaa4e71642de36691","Black / African American"
"407",7,"f4a426bfe5566753c7fdd89a3a633d76","Black / African American"
"408",7,"f4a426bfe5566753c7fdd89a3a633d76","Black / African American"
"409",8,"cab050705b97baf45de08d422ccddf2b","White"
"410",8,"cab050705b97baf45de08d422ccddf2b","White"
"411",8,"cab050705b97baf45de08d422ccddf2b","White"
"412",5,"c07aeb128d7e897d4f05ec5a6a49a9ce","White"
"413",5,"c07aeb128d7e897d4f05ec5a6a49a9ce","White"
"414",5,"c07aeb128d7e897d4f05ec5a6a49a9ce","White"
"415",6,"2df544a9738ec41cc796d4c9b0c4cdd1","Black / African American"
"416",6,"2df544a9738ec41cc796d4c9b0c4cdd1","Black / African American"
"417",3,"480afec3a5252ca13c13bf6fa4216fb5","Black / African American"
"418",3,"480afec3a5252ca13c13bf6fa4216fb5","Black / African American"
"419",3,"480afec3a5252ca13c13bf6fa4216fb5","Black / African American"
"420",3,"480afec3a5252ca13c13bf6fa4216fb5","Black / African American"
"421",3,"480afec3a5252ca13c13bf6fa4216fb5","Black / African American"
"422",7,"60c885abfe39da42e078e3d1c6e2816c","Black / African American"
"423",8,"c4c551cd8d296a5f36e11688b46d3a2f","White"
"424",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"425",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"426",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"427",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"428",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"429",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"430",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"431",2,"7530b16d84d51f8824ba0b666797b870","Black / African American"
"432",6,"c46e298ffc9fd09ea6f9fbbd724af231","White"
"433",1,"c46e298ffc9fd09ea6f9fbbd724af231","White"
"434",1,"c46e298ffc9fd09ea6f9fbbd724af231","White"
"435",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"436",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"437",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"438",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"439",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"440",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"441",1,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"442",1,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"443",1,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"444",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"445",8,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"446",1,"56fa9d6c808d15f50349f6e64cd36a8a","Black / African American"
"447",8,"94b409e50d5864a411db484f7e8704f4","Black / African American"
"448",3,"4e061fcd52d7bccae65014eb66dd5a76","Black / African American"
"449",3,"4e061fcd52d7bccae65014eb66dd5a76","Black / African American"
"450",3,"4e061fcd52d7bccae65014eb66dd5a76","Black / African American"
"451",3,"4e061fcd52d7bccae65014eb66dd5a76","Black / African American"
"452",3,"4e061fcd52d7bccae65014eb66dd5a76","Black / African American"
"453",3,"4e061fcd52d7bccae65014eb66dd5a76","Black / African American"
"454",7,"cd78cdacf918147ac8ed72f8fcc0ae4d","Black / African American"
"455",7,"cd78cdacf918147ac8ed72f8fcc0ae4d","Black / African American"
"456",8,"08b99a75cefb6ba4e3d6d9acfc94fcd3","White"
"457",8,"08b99a75cefb6ba4e3d6d9acfc94fcd3","White"
"458",8,"08b99a75cefb6ba4e3d6d9acfc94fcd3","White"
"459",8,"08b99a75cefb6ba4e3d6d9acfc94fcd3","White"
"460",8,"08b99a75cefb6ba4e3d6d9acfc94fcd3","White"
"461",8,"224a173de3ee33bff208d041c5f13ccd","Black / African American"
"462",8,"224a173de3ee33bff208d041c5f13ccd","Black / African American"
"463",8,"224a173de3ee33bff208d041c5f13ccd","Black / African American"
"464",8,"224a173de3ee33bff208d041c5f13ccd","Black / African American"
"465",8,"224a173de3ee33bff208d041c5f13ccd","Black / African American"
"466",2,"66a3ba7e4f73eb1db2d82547ad22ec3e","White"
"467",4,"9773874723a6fb784b7f25c6ac445909","Black / African American"
"468",4,"9773874723a6fb784b7f25c6ac445909","Black / African American"
"469",4,"9773874723a6fb784b7f25c6ac445909","Black / African American"
"470",4,"9773874723a6fb784b7f25c6ac445909","Black / African American"
"471",6,"490a9ddeadfc19efdfe5a721a19747b9","Black / African American"
"472",8,"cb9ba5f681fe0fb1a8d86fb26e4e288f","Black / African American"
"473",6,"99f72bed671e01bf95a3b2a7c311eb93","Black / African American"
"474",2,"dc079bbbb2858f7954d8fd5b2b664002","Black / African American"
"475",1,"d54d8db715a81e6a3f8f9b7478ccbe66","Black / African American"
"476",1,"d54d8db715a81e6a3f8f9b7478ccbe66","Black / African American"
"477",1,"3f1cec6d311be43537cc2a431b6fb56c","Black / African American"
"478",1,"f9cd4b8a9f9501bc8c0deaa6248e65b8","Black / African American"
"479",1,"f9cd4b8a9f9501bc8c0deaa6248e65b8","Black / African American"
"480",6,"5d94e8f5157df925926a0663d184b16b","White"
"481",6,"5d94e8f5157df925926a0663d184b16b","White"
"482",6,"5d94e8f5157df925926a0663d184b16b","White"
"483",6,"5ce7a150ed82f14d7ee276fd25800cf7","Black / African American"
"484",6,"1bcb127e30f57e86c58efbfc053ab3ef","White"
"485",6,"1bcb127e30f57e86c58efbfc053ab3ef","White"
"486",1,"1bcb127e30f57e86c58efbfc053ab3ef","White"
"487",1,"1bcb127e30f57e86c58efbfc053ab3ef","White"
"488",1,"8ea8933bc609f044cb8ff87e07ec1e8b","White"
"489",1,"8ea8933bc609f044cb8ff87e07ec1e8b","White"
"490",3,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"491",3,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"492",1,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"493",1,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"494",1,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"495",1,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"496",1,"6a090c1daa8ed8271b48c7e45f04ff61","Black / African American"
"497",8,"7cc10c3370abec4a1e009ad640bb1e97","Black / African American"
"498",8,"7cc10c3370abec4a1e009ad640bb1e97","Black / African American"
"499",8,"b362489f78b968b32da8cbcffd0df0ef","White"
"500",2,"d42d67f7b89220056d2f8d9447a24f00","White"
"501",2,"a8c79a6c864f62a187de87b4be97d380","White"
"502",8,"513b293a465c2437af3d380379fcc8ce","Black / African American"
"503",8,"ae24fa94c3a502bc14168699ea0d8bb9","Black / African American"
"504",8,"d1e1c7d0702f3a40a9a76c0aed38500b","White"
"505",8,"d1e1c7d0702f3a40a9a76c0aed38500b","White"
"506",8,"d1e1c7d0702f3a40a9a76c0aed38500b","White"
"507",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"508",7,"c977c81dd7a6097147e74e913462456c","Black / African American"
"509",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"510",7,"c977c81dd7a6097147e74e913462456c","Black / African American"
"511",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"512",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"513",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"514",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"515",3,"c977c81dd7a6097147e74e913462456c","Black / African American"
"516",6,"260ffea760907cb01fda5e0354991c6d","Black / African American"
"517",6,"260ffea760907cb01fda5e0354991c6d","Black / African American"
"518",1,"260ffea760907cb01fda5e0354991c6d","Black / African American"
"519",7,"0b5bf38be3e933fcf9683723edff2f5d","Black / African American"
"520",7,"0b5bf38be3e933fcf9683723edff2f5d","Black / African American"
"521",1,"07af49f13f18f6a9a71d3fea4010c765","Black / African American"
"522",1,"48c930ce9928f918712e4bfbc563d5d3","Black / African American"
"523",7,"914ecb0fab40e9a9012442a28e4e31c8","Black / African American"
"524",7,"6c06c58a605083d74a05ee69c21ddd5e","Black / African American"
"525",7,"93f7fe58ad7b82e041b815a8d21ae585","White"
"526",8,"2be9a296c3fcc37f409fe079d0e371d5","Black / African American"
"527",8,"66fba6c6995158385a19580fc8a0aa69","White"
"528",8,"00b16e16c09ad710e8266a0f9b373499","White"
"529",8,"00b16e16c09ad710e8266a0f9b373499","White"
"530",1,"7fcadca4051f0f58d15da252d132fb4e","Black / African American"
"531",1,"7fcadca4051f0f58d15da252d132fb4e","Black / African American"
"532",1,"7fcadca4051f0f58d15da252d132fb4e","Black / African American"
"533",1,"7fcadca4051f0f58d15da252d132fb4e","Black / African American"
"534",1,"7fcadca4051f0f58d15da252d132fb4e","Black / African American"
"535",1,"7fcadca4051f0f58d15da252d132fb4e","Black / African American"
"536",1,"377bb505c9e118a6f35e50f7f3a83922","Black / African American"
"537",1,"377bb505c9e118a6f35e50f7f3a83922","Black / African American"
"538",1,"377bb505c9e118a6f35e50f7f3a83922","Black / African American"
"539",6,"8e13d26f7b0c05fc1f21955368729ee1","Black / African American"
"540",6,"8e13d26f7b0c05fc1f21955368729ee1","Black / African American"
"541",6,"8e13d26f7b0c05fc1f21955368729ee1","Black / African American"
"542",6,"8e13d26f7b0c05fc1f21955368729ee1","Black / African American"
"543",1,"911dfec033caa617dc100b00dc337c2a","White"
"544",1,"911dfec033caa617dc100b00dc337c2a","White"
"545",1,"911dfec033caa617dc100b00dc337c2a","White"
"546",1,"911dfec033caa617dc100b00dc337c2a","White"
"547",1,"911dfec033caa617dc100b00dc337c2a","White"
"548",1,"911dfec033caa617dc100b00dc337c2a","White"
"549",1,"911dfec033caa617dc100b00dc337c2a","White"
"550",8,"2723c51842205cbca6fda1b844d0bad0","Black / African American"
"551",6,"82d86cd845d0a0a533c6e28b8eb5f74a","Black / African American"
"552",6,"82d86cd845d0a0a533c6e28b8eb5f74a","Black / African American"
"553",6,"27502a49b5413ba895bd65bf4c29ffad","Black / African American"
"554",6,"27502a49b5413ba895bd65bf4c29ffad","Black / African American"
"555",6,"27502a49b5413ba895bd65bf4c29ffad","Black / African American"
"556",6,"1d84fa66a67fa29e8b2f53ec8d789d0c","Black / African American"
"557",6,"4ccebb003b599b220c0619606fc3af72","Black / African American"
"558",2,"3c08b7d4fc7f5fdfd134bae8290e58db","Black / African American"
"559",2,"3c08b7d4fc7f5fdfd134bae8290e58db","Black / African American"
"560",2,"3c08b7d4fc7f5fdfd134bae8290e58db","Black / African American"
"561",2,"3c08b7d4fc7f5fdfd134bae8290e58db","Black / African American"
"562",2,"3c08b7d4fc7f5fdfd134bae8290e58db","Black / African American"
"563",2,"3c08b7d4fc7f5fdfd134bae8290e58db","Black / African American"
"564",8,"73ffeb7b3d9d771c02645c0fbe36f658","Black / African American"
"565",5002,"42b7b5148e334b713be9975465c4f8f4","Black / African American"
"566",5002,"42b7b5148e334b713be9975465c4f8f4","Black / African American"
"567",1,"42b7b5148e334b713be9975465c4f8f4","Black / African American"
"568",5002,"42b7b5148e334b713be9975465c4f8f4","Black / African American"
"569",5002,"42b7b5148e334b713be9975465c4f8f4","Black / African American"
"570",5002,"42b7b5148e334b713be9975465c4f8f4","Black / African American"
"571",6,"3ea472d9b6a5ce64d03c3e39eac5cbb0","Black / African American"
"572",2,"323391ae1fca8d07103d73a3374c99cd","Black / African American"
"573",2,"323391ae1fca8d07103d73a3374c99cd","Black / African American"
"574",5,"70009134470052240c3b689137df1718","Black / African American"
"575",5,"9dcc87e4cc2e12359f9b64960121c8f5","Black / African American"
"576",5,"9dcc87e4cc2e12359f9b64960121c8f5","Black / African American"
"577",5,"9dcc87e4cc2e12359f9b64960121c8f5","Black / African American"
"578",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"579",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"580",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"581",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"582",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"583",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"584",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"585",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"586",3,"91d8029f3774592dec645f34fb5e42ea","Black / African American"
"587",3,"13b9a1cbde48e020b47226331fbac3bd","Black / African American"
"588",3,"13b9a1cbde48e020b47226331fbac3bd","Black / African American"
"589",3,"13b9a1cbde48e020b47226331fbac3bd","Black / African American"
"590",3,"13b9a1cbde48e020b47226331fbac3bd","Black / African American"
"591",3,"13b9a1cbde48e020b47226331fbac3bd","Black / African American"
"592",3,"13b9a1cbde48e020b47226331fbac3bd","Black / African American"
"593",4,"f58fd598ff6dedd8930391113f263d98","Black / African American"
"594",4,"f58fd598ff6dedd8930391113f263d98","Black / African American"
"595",6,"085c345b32efbdb12db9f086c6a51828","Black / African American"
"596",6,"085c345b32efbdb12db9f086c6a51828","Black / African American"
"597",1,"ed0694d8120350b8d0198b77fab328d5","Black / African American"
"598",1,"ed0694d8120350b8d0198b77fab328d5","Black / African American"
"599",1,"ed0694d8120350b8d0198b77fab328d5","Black / African American"
"600",1,"ed0694d8120350b8d0198b77fab328d5","Black / African American"
"601",1,"ed0694d8120350b8d0198b77fab328d5","Black / African American"
"602",1,"80541c74ce7d709982947f9d7513df4d","Black / African American"
"603",5,"948af858f28a13e8bd3c5686ce1c8620","White"
"604",5,"948af858f28a13e8bd3c5686ce1c8620","White"
"605",1,"49e6c75e99ea58d65ae2db3dc769af23","Black / African American"
"606",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"607",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"608",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"609",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"610",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"611",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"612",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"613",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"614",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"615",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"616",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"617",5,"998450e20755c4a59e5c8e7d1673825a","Black / African American"
"618",7,"7ca83f9c3cce513bca39c4b2607e093d","Black / African American"
"619",8,"beffc894bb8a425248d325e61077a624","Black / African American"
"620",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"621",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"622",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"623",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"624",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"625",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"626",3,"2aadb29c1993c513d20f2f26464330ed","Black / African American"
"627",2,"d51a7d6c5ec549c9d025c44830dbc24f","Black / African American"
"628",2,"d51a7d6c5ec549c9d025c44830dbc24f","Black / African American"
"629",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"630",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"631",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"632",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"633",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"634",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"635",7,"b2d537a6dd41b75fae4c14f16cbfe9a5","Black / African American"
"636",3,"beff8a00d132acb1dfbad55a7ca12472","Black / African American"
"637",4,"3c00c67d3f9d57698597e5ceb645f0d8","Black / African American"
"638",4,"3c00c67d3f9d57698597e5ceb645f0d8","Black / African American"
"639",6,"f8aa2ebd25c9595c738d4fa287b0d13e","Black / African American"
"640",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"641",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"642",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"643",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"644",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"645",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"646",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"647",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"648",1,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"649",7,"f5dc79443b76d504a362a62c7dbd6ef1","Black / African American"
"650",4,"3b998b77a0c3b6100d5bfcd0475e698d","Black / African American"
"651",4,"3b998b77a0c3b6100d5bfcd0475e698d","Black / African American"
"652",2,"e7fdecdbde52961c7b60ab87224f14d5","White"
"653",2,"e7fdecdbde52961c7b60ab87224f14d5","White"
"654",1,"2352e1cab07a8fc1f7fb669143f05c83","Black / African American"
"655",8,"ccb373df87814c00a1d0d8ccf12aa0ec","Black / African American"
"656",8,"ccb373df87814c00a1d0d8ccf12aa0ec","Black / African American"
"657",8,"ccb373df87814c00a1d0d8ccf12aa0ec","Black / African American"
"658",8,"89038b81d1540f85fb892eab9a33f936","White"
"659",4,"e33055cb9f5994069eff0d6e7876858c","Black / African American"
"660",4,"e33055cb9f5994069eff0d6e7876858c","Black / African American"
"661",4,"3f015acf9cf9d72e50962fcbe3474f97","Black / African American"
"662",3,"bc4c9800862fbc2ff1a6da73a1caefe7","White"
"663",5,"9c5593e8cb0b20cb494cc9bd61fa1b5e","White"
"664",5,"9c5593e8cb0b20cb494cc9bd61fa1b5e","White"
"665",6,"de07119e43b8b9e50a576f8bd8401159","Black / African American"
"666",6,"de07119e43b8b9e50a576f8bd8401159","Black / African American"
"667",1,"de07119e43b8b9e50a576f8bd8401159","Black / African American"
"668",1,"de07119e43b8b9e50a576f8bd8401159","Black / African American"
"669",1,"2708b6e2b0c8f839bc625a727dfc2bcd","White"
"670",4,"f464179fe69fbb353b30a4e9859c8c1b","Black / African American"
"671",4,"949ca9e375c9f338754bd656d7820ce3","Black / African American"
"672",6,"97c37de3638c3748be6cba06b19bc23c","Black / African American"
"673",6,"97c37de3638c3748be6cba06b19bc23c","Black / African American"
"674",6,"97c37de3638c3748be6cba06b19bc23c","Black / African American"
"675",1,"97c37de3638c3748be6cba06b19bc23c","Black / African American"
"676",1,"41c19c078f78f85a9982639a83520457","Black / African American"
"677",1,"41c19c078f78f85a9982639a83520457","Black / African American"
"678",8,"8739e34a8b6aef687c9356571e86a5d0","Black / African American"
